Time,Date,Water Temp (F),pH,Water Conductivity (µs/cm),Oxidation-reduction potential (ORP) or Disolved Oxygen (DO)
13:27:26,12/3/2021,72.6,7.85,499,248
13:28:26,12/3/2021,72.6,7.86,528,249
13:29:26,12/3/2021,72.6,7.86,533,249
13:30:26,12/3/2021,72.6,7.85,537,249
13:31:26,12/3/2021,72.6,7.86,560,249
13:32:26,12/3/2021,72.6,7.86,512,248
13:33:26,12/3/2021,72.6,7.86,538,249
13:34:29,12/3/2021,72.6,7.86,534,249
13:35:32,12/3/2021,72.6,7.86,530,249
13:36:32,12/3/2021,72.6,7.86,529,249
13:37:32,12/3/2021,72.6,7.86,550,249
13:38:35,12/3/2021,72.6,7.86,525,249
13:39:35,12/3/2021,72.6,7.85,567,249
13:40:35,12/3/2021,72.6,7.86,558,249
13:41:35,12/3/2021,72.6,7.85,514,249
13:42:38,12/3/2021,72.6,7.85,508,249
13:43:38,12/3/2021,72.6,7.86,542,250
13:44:41,12/3/2021,72.6,7.86,536,249
13:45:44,12/3/2021,72.6,7.86,513,249
13:46:44,12/3/2021,72.6,7.86,531,249
13:47:47,12/3/2021,72.6,7.85,513,249
13:48:47,12/3/2021,72.6,7.85,504,249
13:49:47,12/3/2021,72.6,7.86,489,249
13:50:50,12/3/2021,72.6,7.86,512,249
13:51:50,12/3/2021,72.6,7.86,513,249
13:52:53,12/3/2021,72.6,7.85,546,249
13:53:56,12/3/2021,72.6,7.85,552,249
13:54:56,12/3/2021,72.6,7.85,541,249
13:55:56,12/3/2021,72.6,7.85,513,249
13:56:59,12/3/2021,72.6,7.85,526,249
13:57:59,12/3/2021,72.6,7.85,483,249
13:58:59,12/3/2021,72.6,7.85,522,249
14:00:02,12/3/2021,72.6,7.85,0,249
14:01:05,12/3/2021,72.6,7.85,568,249
14:02:05,12/3/2021,72.6,7.85,522,249
14:03:05,12/3/2021,72.6,7.85,529,249
14:04:05,12/3/2021,72.6,7.85,505,249
14:05:05,12/3/2021,72.6,7.85,534,249
14:06:05,12/3/2021,72.6,7.85,510,249
14:07:05,12/3/2021,72.6,7.85,516,249
14:08:08,12/3/2021,72.6,7.85,540,249
14:09:08,12/3/2021,72.6,7.85,518,249
14:10:11,12/3/2021,72.6,7.86,0,249
14:11:11,12/3/2021,72.6,7.86,514,249
14:12:11,12/3/2021,72.6,7.86,524,249
14:13:14,12/3/2021,72.6,7.85,517,249
14:14:17,12/3/2021,72.5,7.86,543,249
14:15:20,12/3/2021,72.5,7.85,499,249
14:16:23,12/3/2021,72.5,7.85,538,250
14:17:23,12/3/2021,72.5,7.85,527,250
14:18:26,12/3/2021,72.5,7.85,527,250
14:19:26,12/3/2021,72.5,7.85,491,250
14:20:26,12/3/2021,72.5,7.85,525,250
14:21:29,12/3/2021,72.5,7.85,527,250
14:22:29,12/3/2021,72.5,7.85,0,250
14:23:29,12/3/2021,72.5,7.85,522,250
14:24:29,12/3/2021,72.5,7.86,478,250
14:25:29,12/3/2021,72.5,7.86,472,250
14:26:29,12/3/2021,72.5,7.85,557,250
14:27:32,12/3/2021,72.5,7.85,511,251
14:28:35,12/3/2021,72.5,7.85,522,250
14:29:35,12/3/2021,72.5,7.85,518,251
14:30:35,12/3/2021,72.5,7.86,524,251
14:31:38,12/3/2021,72.5,7.86,544,251
14:32:41,12/3/2021,72.5,7.85,536,251
14:33:44,12/3/2021,72.5,7.86,538,251
14:34:44,12/3/2021,72.5,7.84,532,251
14:35:47,12/3/2021,72.5,7.85,519,251
14:36:50,12/3/2021,72.5,7.86,530,251
14:37:50,12/3/2021,72.5,7.86,532,250
14:38:53,12/3/2021,72.5,7.85,517,251
14:39:53,12/3/2021,72.5,7.86,529,251
14:40:53,12/3/2021,72.5,7.85,524,251
14:41:53,12/3/2021,72.5,7.86,515,251
14:42:56,12/3/2021,72.5,7.86,512,252
14:43:56,12/3/2021,72.5,7.85,489,251
14:44:59,12/3/2021,72.5,7.86,507,251
14:45:59,12/3/2021,72.5,7.86,0,252
14:47:02,12/3/2021,72.5,7.86,516,252
14:48:02,12/3/2021,72.5,7.86,545,252
14:49:02,12/3/2021,72.5,7.86,542,252
14:50:05,12/3/2021,72.5,7.86,501,252
14:51:05,12/3/2021,72.5,7.86,530,252
14:52:05,12/3/2021,72.5,7.86,523,252
14:53:08,12/3/2021,72.4,7.86,526,252
14:54:11,12/3/2021,72.4,7.86,541,252
14:55:14,12/3/2021,72.4,7.86,0,252
14:56:14,12/3/2021,72.4,7.86,554,252
14:57:14,12/3/2021,72.4,7.86,557,252
14:58:14,12/3/2021,72.4,7.86,534,252
14:59:17,12/3/2021,72.4,7.86,518,252
15:00:17,12/3/2021,72.4,7.85,485,252
15:01:17,12/3/2021,72.4,7.86,504,252
15:02:20,12/3/2021,72.4,7.86,499,252
15:03:20,12/3/2021,72.4,7.86,529,252
15:04:23,12/3/2021,72.4,7.86,524,252
15:05:23,12/3/2021,72.4,7.86,526,252
15:06:23,12/3/2021,72.4,7.85,529,252
15:07:23,12/3/2021,72.4,7.86,566,252
15:08:26,12/3/2021,72.4,7.86,507,252
15:09:26,12/3/2021,72.4,7.86,482,252
15:10:29,12/3/2021,72.4,7.86,549,252
15:11:32,12/3/2021,72.4,7.85,538,252
15:12:35,12/3/2021,72.4,7.85,539,252
15:13:35,12/3/2021,72.4,7.85,520,253
15:14:38,12/3/2021,72.4,7.86,522,253
15:15:38,12/3/2021,72.4,7.85,519,253
15:16:41,12/3/2021,72.4,7.86,491,253
15:17:41,12/3/2021,72.4,7.86,532,252
15:18:41,12/3/2021,72.4,7.86,553,253
15:19:41,12/3/2021,72.4,7.85,476,252
15:20:41,12/3/2021,72.4,7.85,538,253
15:21:41,12/3/2021,72.4,7.86,483,253
15:22:44,12/3/2021,72.4,7.86,510,253
15:23:44,12/3/2021,72.4,7.86,0,253
15:24:47,12/3/2021,72.4,7.86,535,253
15:25:50,12/3/2021,72.4,7.86,488,253
15:26:50,12/3/2021,72.4,7.86,534,253
15:27:50,12/3/2021,72.4,7.85,505,253
15:28:50,12/3/2021,72.4,7.85,507,253
15:29:50,12/3/2021,72.4,7.85,484,253
15:30:50,12/3/2021,72.4,7.85,433,253
15:31:53,12/3/2021,72.4,7.85,535,253
15:32:53,12/3/2021,72.4,7.85,522,253
15:33:53,12/3/2021,72.3,7.85,514,253
15:34:56,12/3/2021,72.3,7.85,518,253
15:35:56,12/3/2021,72.3,7.85,544,252
15:36:56,12/3/2021,72.3,7.85,507,253
15:37:56,12/3/2021,72.3,7.85,516,253
15:38:56,12/3/2021,72.3,7.85,535,253
15:39:56,12/3/2021,72.3,7.85,523,253
15:40:59,12/3/2021,72.3,7.85,502,253
15:41:59,12/3/2021,72.3,7.85,525,253
15:43:02,12/3/2021,72.3,7.85,532,253
15:44:02,12/3/2021,72.3,7.85,527,253
15:45:05,12/3/2021,72.3,7.85,516,253
15:46:05,12/3/2021,72.3,7.85,451,253
15:47:05,12/3/2021,72.3,7.85,458,253
15:48:05,12/3/2021,72.3,7.85,555,253
15:49:05,12/3/2021,72.3,7.85,543,254
15:50:05,12/3/2021,72.3,7.85,498,253
15:51:08,12/3/2021,72.3,7.85,522,253
15:52:08,12/3/2021,72.3,7.85,0,254
15:53:11,12/3/2021,72.3,7.85,543,253
15:54:14,12/3/2021,72.3,7.85,517,253
15:55:17,12/3/2021,72.3,7.85,515,253
15:56:17,12/3/2021,72.3,7.85,526,253
15:57:17,12/3/2021,72.3,7.85,525,253
15:58:17,12/3/2021,72.3,7.85,537,253
15:59:20,12/3/2021,72.3,7.85,538,253
16:00:20,12/3/2021,72.3,7.85,523,253
16:01:20,12/3/2021,72.3,7.85,528,254
16:02:23,12/3/2021,72.3,7.84,508,254
16:03:26,12/3/2021,72.3,7.84,511,254
16:04:26,12/3/2021,72.3,7.85,530,254
16:05:26,12/3/2021,72.3,7.84,521,254
16:06:26,12/3/2021,72.3,7.85,514,255
16:07:26,12/3/2021,72.3,7.84,455,254
16:08:26,12/3/2021,72.3,7.84,515,255
16:09:26,12/3/2021,72.3,7.84,523,255
16:10:26,12/3/2021,72.3,7.84,526,255
16:11:29,12/3/2021,72.3,7.84,527,255
16:12:29,12/3/2021,72.3,7.84,526,255
16:13:29,12/3/2021,72.2,7.84,540,255
16:14:29,12/3/2021,72.2,7.84,516,255
16:15:29,12/3/2021,72.2,7.84,539,255
16:16:29,12/3/2021,72.2,7.84,520,255
16:17:32,12/3/2021,72.2,7.84,527,256
16:18:35,12/3/2021,72.2,7.84,528,256
16:19:35,12/3/2021,72.2,7.84,512,256
16:20:35,12/3/2021,72.2,7.84,508,256
16:21:35,12/3/2021,72.2,7.84,548,256
16:22:35,12/3/2021,72.2,7.84,516,256
16:23:38,12/3/2021,72.2,7.84,540,255
16:24:41,12/3/2021,72.2,7.84,533,256
16:25:41,12/3/2021,72.2,7.84,518,256
16:26:41,12/3/2021,72.2,7.84,544,256
16:27:41,12/3/2021,72.2,7.84,520,256
16:28:41,12/3/2021,72.2,7.84,524,256
16:29:41,12/3/2021,72.2,7.84,518,256
16:30:44,12/3/2021,72.2,7.84,507,256
16:31:47,12/3/2021,72.2,7.84,538,256
16:32:50,12/3/2021,72.2,7.84,544,256
16:33:50,12/3/2021,72.2,7.84,501,256
16:34:50,12/3/2021,72.2,7.84,529,256
16:35:50,12/3/2021,72.2,7.84,524,256
16:36:50,12/3/2021,72.2,7.84,542,256
16:37:53,12/3/2021,72.2,7.84,521,256
16:38:56,12/3/2021,72.2,7.85,505,256
16:39:56,12/3/2021,72.2,7.84,530,256
16:40:59,12/3/2021,72.2,7.84,521,256
16:41:59,12/3/2021,72.2,7.85,540,256
16:42:59,12/3/2021,72.2,7.85,526,256
16:43:59,12/3/2021,72.2,7.85,504,256
16:45:02,12/3/2021,72.2,7.85,505,256
16:46:02,12/3/2021,72.1,7.85,495,256
16:47:05,12/3/2021,72.1,7.85,552,256
16:48:05,12/3/2021,72.1,7.85,519,256
16:49:08,12/3/2021,72.1,7.85,507,256
16:50:08,12/3/2021,72.1,7.85,518,256
16:51:08,12/3/2021,72.1,7.85,514,256
16:52:11,12/3/2021,72.1,7.85,487,256
16:53:11,12/3/2021,72.1,7.85,530,256
16:54:11,12/3/2021,72.1,7.85,508,256
16:55:11,12/3/2021,72.1,7.85,536,256
16:56:14,12/3/2021,72.1,7.85,538,256
16:57:14,12/3/2021,72.1,7.85,507,256
16:58:14,12/3/2021,72.1,7.85,513,256
16:59:14,12/3/2021,72.1,7.85,529,256
17:00:17,12/3/2021,72.1,7.85,527,256
17:01:17,12/3/2021,72.1,7.86,556,256
17:02:17,12/3/2021,72.1,7.85,532,256
17:03:17,12/3/2021,72.1,7.85,0,256
17:04:17,12/3/2021,72.1,7.85,517,256
17:05:20,12/3/2021,72.1,7.86,532,256
17:06:20,12/3/2021,72.1,7.86,525,256
17:07:20,12/3/2021,72.1,7.86,500,256
17:08:23,12/3/2021,72.1,7.86,533,256
17:09:26,12/3/2021,72.1,7.86,548,256
17:10:26,12/3/2021,72.1,7.86,512,256
17:11:26,12/3/2021,72.1,7.86,505,256
17:12:29,12/3/2021,72.1,7.86,548,256
17:13:29,12/3/2021,72.1,7.86,518,256
17:14:32,12/3/2021,72,7.86,476,256
17:15:32,12/3/2021,72,7.86,562,256
17:16:35,12/3/2021,72,7.86,477,256
17:17:35,12/3/2021,72,7.86,497,256
17:18:35,12/3/2021,72,7.86,526,256
17:19:35,12/3/2021,72,7.86,541,256
17:20:38,12/3/2021,72,7.85,574,256
17:21:41,12/3/2021,72,7.85,552,256
17:22:41,12/3/2021,72,7.86,585,256
17:23:41,12/3/2021,72,7.85,524,256
17:24:41,12/3/2021,72,7.86,514,256
17:25:44,12/3/2021,72,7.85,494,257
17:26:47,12/3/2021,72,7.85,445,257
17:27:47,12/3/2021,72,7.85,0,256
17:28:47,12/3/2021,72,7.85,519,257
17:29:50,12/3/2021,72,7.85,517,256
17:30:50,12/3/2021,71.9,7.85,531,257
17:31:50,12/3/2021,71.9,7.85,540,257
17:32:53,12/3/2021,71.9,7.85,520,257
17:33:53,12/3/2021,71.9,7.85,485,257
17:34:56,12/3/2021,71.9,7.85,446,258
17:35:56,12/3/2021,71.9,7.85,574,258
17:36:59,12/3/2021,71.9,7.85,493,257
17:38:02,12/3/2021,71.9,7.85,575,258
17:39:02,12/3/2021,71.9,7.85,480,258
17:40:05,12/3/2021,71.9,7.85,514,257
17:41:08,12/3/2021,71.9,7.85,505,257
17:42:11,12/3/2021,71.9,7.85,549,258
17:43:11,12/3/2021,71.9,7.85,580,258
17:44:11,12/3/2021,71.9,7.85,493,257
17:45:11,12/3/2021,71.9,7.85,464,257
17:46:11,12/3/2021,71.9,7.85,524,257
17:47:11,12/3/2021,71.9,7.84,585,258
17:48:11,12/3/2021,71.8,7.85,581,258
17:49:14,12/3/2021,71.8,7.85,549,258
17:50:17,12/3/2021,71.8,7.84,534,258
17:51:17,12/3/2021,71.8,7.84,535,258
17:52:17,12/3/2021,71.8,7.84,583,258
17:53:17,12/3/2021,71.8,7.84,528,259
17:54:20,12/3/2021,71.8,7.84,557,259
17:55:20,12/3/2021,71.8,7.84,478,259
17:56:20,12/3/2021,71.8,7.84,479,260
17:57:23,12/3/2021,71.8,7.84,531,259
17:58:26,12/3/2021,71.8,7.84,547,259
17:59:26,12/3/2021,71.8,7.84,512,259
18:00:26,12/3/2021,71.8,7.84,532,259
18:01:29,12/3/2021,71.8,7.84,560,260
18:02:32,12/3/2021,71.8,7.84,581,259
18:03:32,12/3/2021,71.8,7.84,454,259
18:04:32,12/3/2021,71.8,7.84,518,259
18:05:35,12/3/2021,71.8,7.84,514,259
18:06:35,12/3/2021,71.7,7.84,556,260
18:07:35,12/3/2021,71.7,7.84,567,260
18:08:38,12/3/2021,71.7,7.84,562,259
18:09:41,12/3/2021,71.7,7.84,582,260
18:10:41,12/3/2021,71.7,7.84,533,260
18:11:41,12/3/2021,71.7,7.84,533,260
18:12:41,12/3/2021,71.7,7.84,587,260
18:13:41,12/3/2021,71.7,7.84,448,260
18:14:44,12/3/2021,71.7,7.84,512,260
18:15:47,12/3/2021,71.7,7.84,535,260
18:16:47,12/3/2021,71.7,7.84,503,259
18:17:47,12/3/2021,71.7,7.84,428,260
18:18:47,12/3/2021,71.7,7.84,510,259
18:19:47,12/3/2021,71.7,7.84,527,260
18:20:47,12/3/2021,71.7,7.84,520,260
18:21:50,12/3/2021,71.7,7.84,500,260
18:22:50,12/3/2021,71.7,7.84,536,260
18:23:53,12/3/2021,71.7,7.84,519,259
18:24:53,12/3/2021,71.7,7.84,542,260
18:25:56,12/3/2021,71.7,7.84,536,259
18:26:59,12/3/2021,71.7,7.84,518,259
18:27:59,12/3/2021,71.7,7.84,498,260
18:29:02,12/3/2021,71.7,7.84,513,260
18:30:05,12/3/2021,71.7,7.84,525,260
18:31:08,12/3/2021,71.7,7.84,536,260
18:32:08,12/3/2021,71.7,7.84,512,260
18:33:08,12/3/2021,71.7,7.84,506,260
18:34:08,12/3/2021,71.7,7.84,579,260
18:35:08,12/3/2021,71.7,7.84,562,259
18:36:11,12/3/2021,71.7,7.84,590,259
18:37:14,12/3/2021,71.7,7.84,527,259
18:38:14,12/3/2021,71.8,7.84,544,259
18:39:17,12/3/2021,71.8,7.84,534,259
18:40:17,12/3/2021,71.8,7.84,511,259
18:41:17,12/3/2021,71.8,7.84,518,259
18:42:17,12/3/2021,71.8,7.84,470,259
18:43:20,12/3/2021,71.8,7.84,622,259
18:44:23,12/3/2021,71.8,7.84,537,259
18:45:23,12/3/2021,71.8,7.84,508,259
18:46:26,12/3/2021,71.8,7.84,533,259
18:47:29,12/3/2021,71.8,7.84,514,259
18:48:29,12/3/2021,71.8,7.84,533,259
18:49:29,12/3/2021,71.8,7.84,573,259
18:50:29,12/3/2021,71.8,7.84,535,259
18:51:32,12/3/2021,71.8,7.84,535,259
18:52:32,12/3/2021,71.8,7.84,509,259
18:53:32,12/3/2021,71.8,7.84,540,259
18:54:32,12/3/2021,71.8,7.85,509,259
18:55:32,12/3/2021,71.8,7.84,553,259
18:56:32,12/3/2021,71.8,7.85,0,259
18:57:35,12/3/2021,71.8,7.84,522,259
18:58:35,12/3/2021,71.8,7.84,488,259
18:59:35,12/3/2021,71.8,7.85,485,258
19:00:35,12/3/2021,71.8,7.84,511,258
19:01:35,12/3/2021,71.8,7.85,500,259
19:02:35,12/3/2021,71.8,7.85,540,259
19:03:38,12/3/2021,71.9,7.85,541,259
19:04:41,12/3/2021,71.9,7.85,505,259
19:05:41,12/3/2021,71.9,7.85,507,259
19:06:44,12/3/2021,71.9,7.85,581,259
19:07:44,12/3/2021,71.9,7.83,575,258
19:08:44,12/3/2021,71.9,7.85,524,258
19:09:44,12/3/2021,71.9,7.85,564,259
19:10:47,12/3/2021,71.9,7.85,0,259
19:11:47,12/3/2021,71.9,7.85,533,259
19:12:50,12/3/2021,71.9,7.85,538,259
19:13:50,12/3/2021,71.9,7.85,516,258
19:14:50,12/3/2021,71.9,7.85,505,259
19:15:53,12/3/2021,71.9,7.85,473,259
19:16:53,12/3/2021,71.9,7.85,511,259
19:17:56,12/3/2021,71.9,7.85,512,259
19:18:56,12/3/2021,71.9,7.85,501,259
19:19:59,12/3/2021,71.9,7.85,555,259
19:21:02,12/3/2021,71.9,7.85,490,259
19:22:02,12/3/2021,71.9,7.85,534,259
19:23:05,12/3/2021,71.9,7.85,501,259
19:24:05,12/3/2021,71.9,7.86,516,258
19:25:05,12/3/2021,71.9,7.85,474,259
19:26:08,12/3/2021,71.9,7.85,519,258
19:27:08,12/3/2021,71.9,7.86,478,258
19:28:08,12/3/2021,71.9,7.85,455,258
19:29:11,12/3/2021,71.9,7.86,464,258
19:30:11,12/3/2021,71.9,7.86,450,258
19:31:11,12/3/2021,71.9,7.86,506,258
19:32:14,12/3/2021,71.9,7.85,497,258
19:33:14,12/3/2021,71.9,7.83,477,259
19:34:17,12/3/2021,71.9,7.85,473,258
19:35:20,12/3/2021,71.9,7.86,546,259
19:36:20,12/3/2021,71.9,7.86,509,258
19:37:20,12/3/2021,71.9,7.86,502,258
19:38:20,12/3/2021,71.9,7.85,521,258
19:39:23,12/3/2021,71.9,7.79,474,258
19:40:23,12/3/2021,71.9,7.8,455,258
19:41:23,12/3/2021,71.9,7.84,621,258
19:42:23,12/3/2021,72,7.86,487,258
19:43:26,12/3/2021,72,7.87,516,258
19:44:26,12/3/2021,71.9,7.87,525,258
19:45:29,12/3/2021,72,7.86,535,259
19:46:32,12/3/2021,72,7.86,521,259
19:47:32,12/3/2021,72,7.86,516,259
19:48:32,12/3/2021,72,7.86,501,259
19:49:32,12/3/2021,72,7.86,489,258
19:50:32,12/3/2021,72,7.86,530,259
19:51:32,12/3/2021,72,7.85,533,259
19:52:35,12/3/2021,72,7.86,519,259
19:53:38,12/3/2021,72,7.85,528,259
19:54:38,12/3/2021,72,7.85,510,259
19:55:38,12/3/2021,72,7.85,527,258
19:56:38,12/3/2021,72,7.85,528,258
19:57:41,12/3/2021,72,7.84,513,258
19:58:41,12/3/2021,72,7.85,537,258
19:59:44,12/3/2021,72,7.85,527,258
20:00:44,12/3/2021,72,7.85,533,259
20:01:47,12/3/2021,72,7.85,503,259
20:02:47,12/3/2021,72,7.85,526,259
20:03:47,12/3/2021,72,7.85,476,259
20:04:47,12/3/2021,72,7.85,504,259
20:05:47,12/3/2021,72,7.85,505,259
20:06:50,12/3/2021,72,7.85,529,259
20:07:50,12/3/2021,72,7.85,515,259
20:08:50,12/3/2021,72.1,7.85,521,259
20:09:50,12/3/2021,72.1,7.84,515,259
20:10:53,12/3/2021,72.1,7.85,556,259
20:11:53,12/3/2021,72.1,7.84,541,259
20:12:56,12/3/2021,72.1,7.84,579,259
20:13:56,12/3/2021,72.1,7.84,512,258
20:14:59,12/3/2021,72.1,7.83,469,258
20:15:59,12/3/2021,72.1,7.84,533,258
20:17:02,12/3/2021,72.1,7.82,524,258
20:18:02,12/3/2021,72.1,7.81,502,257
20:19:02,12/3/2021,72.1,7.82,0,257
20:20:05,12/3/2021,72.1,7.81,512,257
20:21:05,12/3/2021,72.1,7.8,542,256
20:22:05,12/3/2021,72.1,7.81,522,256
20:23:08,12/3/2021,72.1,7.81,525,256
20:24:11,12/3/2021,72.1,7.8,540,256
20:25:11,12/3/2021,72.1,7.8,529,256
20:26:11,12/3/2021,72.1,7.8,513,256
20:27:14,12/3/2021,72.1,7.8,0,256
20:28:14,12/3/2021,72.1,7.8,515,256
20:29:17,12/3/2021,72.1,7.79,543,255
20:30:17,12/3/2021,72.1,7.8,518,255
20:31:17,12/3/2021,72.1,7.8,523,255
20:32:17,12/3/2021,72.1,7.8,534,255
20:33:20,12/3/2021,72.1,7.8,509,255
20:34:23,12/3/2021,72.1,7.8,578,255
20:35:26,12/3/2021,72.1,7.8,528,255
20:36:26,12/3/2021,72.2,7.8,533,255
20:37:26,12/3/2021,72.1,7.8,513,255
20:38:29,12/3/2021,72.2,7.8,0,255
20:39:32,12/3/2021,72.2,7.8,578,255
20:40:32,12/3/2021,72.2,7.8,0,255
20:41:32,12/3/2021,72.2,7.68,521,255
20:42:32,12/3/2021,72.2,7.79,491,255
20:43:32,12/3/2021,72.2,7.77,449,255
20:44:35,12/3/2021,72.2,7.79,536,256
20:45:35,12/3/2021,72.2,7.79,531,256
20:46:38,12/3/2021,72.2,7.8,554,256
20:47:38,12/3/2021,72.2,7.8,526,256
20:48:41,12/3/2021,72.2,7.79,486,256
20:49:41,12/3/2021,72.2,7.78,476,256
20:50:41,12/3/2021,72.2,7.75,529,256
20:51:41,12/3/2021,72.2,7.78,536,256
20:52:41,12/3/2021,72.2,7.8,548,256
20:53:41,12/3/2021,72.2,7.75,548,256
20:54:44,12/3/2021,72.2,7.76,494,256
20:55:44,12/3/2021,72.2,7.77,527,256
20:56:47,12/3/2021,72.2,7.76,543,256
20:57:47,12/3/2021,72.2,7.77,525,256
20:58:47,12/3/2021,72.2,7.78,514,256
20:59:47,12/3/2021,72.3,7.81,473,256
21:00:50,12/3/2021,72.3,7.8,482,256
21:01:53,12/3/2021,72.3,7.81,541,256
21:02:53,12/3/2021,72.3,7.79,528,256
21:03:53,12/3/2021,72.3,7.81,524,257
21:04:56,12/3/2021,72.3,7.82,526,256
21:05:59,12/3/2021,72.3,7.81,498,257
21:06:59,12/3/2021,72.3,7.82,487,257
21:07:59,12/3/2021,72.3,7.82,556,257
21:09:02,12/3/2021,72.3,7.82,497,256
21:10:05,12/3/2021,72.3,7.83,461,257
21:11:05,12/3/2021,72.3,7.83,553,257
21:12:05,12/3/2021,72.3,7.83,509,257
21:13:05,12/3/2021,72.3,7.83,600,257
21:14:08,12/3/2021,72.3,7.83,467,257
21:15:08,12/3/2021,72.3,7.83,539,257
21:16:11,12/3/2021,72.3,7.78,551,257
21:17:11,12/3/2021,72.3,7.79,563,257
21:18:14,12/3/2021,72.3,7.82,560,257
21:19:14,12/3/2021,72.4,7.83,592,257
21:20:14,12/3/2021,72.4,7.83,517,257
21:21:14,12/3/2021,72.4,7.84,479,257
21:22:14,12/3/2021,72.4,7.84,516,257
21:23:14,12/3/2021,72.4,7.84,530,257
21:24:17,12/3/2021,72.4,7.84,0,257
21:25:20,12/3/2021,72.4,7.85,631,257
21:26:20,12/3/2021,72.4,7.84,548,257
21:27:23,12/3/2021,72.4,7.85,455,256
21:28:26,12/3/2021,72.4,7.81,491,256
21:29:26,12/3/2021,72.4,7.81,513,256
21:30:29,12/3/2021,72.4,7.83,0,256
21:31:29,12/3/2021,72.4,7.85,426,257
21:32:32,12/3/2021,72.5,7.84,424,257
21:33:32,12/3/2021,72.5,7.84,514,257
21:34:32,12/3/2021,72.5,7.85,519,257
21:35:35,12/3/2021,72.5,7.86,541,257
21:36:35,12/3/2021,72.5,7.81,486,257
21:37:38,12/3/2021,72.5,7.86,547,257
21:38:41,12/3/2021,72.5,7.86,545,257
21:39:44,12/3/2021,72.5,7.85,496,257
21:40:44,12/3/2021,72.5,7.86,482,257
21:41:44,12/3/2021,72.5,7.87,589,258
21:42:44,12/3/2021,72.5,7.75,528,257
21:43:44,12/3/2021,72.5,7.86,522,257
21:44:47,12/3/2021,72.5,7.86,511,257
21:45:47,12/3/2021,72.5,7.87,504,257
21:46:50,12/3/2021,72.6,7.87,528,257
21:47:50,12/3/2021,72.6,7.86,433,257
21:48:50,12/3/2021,72.6,7.87,486,257
21:49:53,12/3/2021,72.6,7.87,470,258
21:50:53,12/3/2021,72.6,7.88,482,258
21:51:56,12/3/2021,72.6,7.83,506,258
21:52:56,12/3/2021,72.6,7.86,428,258
21:53:56,12/3/2021,72.6,7.88,525,258
21:54:59,12/3/2021,72.6,7.88,518,258
21:56:02,12/3/2021,72.6,7.88,519,258
21:57:02,12/3/2021,72.6,7.84,519,258
21:58:02,12/3/2021,72.6,7.87,524,258
21:59:05,12/3/2021,72.7,7.88,513,258
22:00:08,12/3/2021,72.7,7.89,505,258
22:01:08,12/3/2021,72.7,7.89,522,258
22:02:11,12/3/2021,72.7,7.89,518,258
22:03:11,12/3/2021,72.7,7.89,511,258
22:04:14,12/3/2021,72.7,7.89,530,258
22:05:14,12/3/2021,72.7,7.89,514,258
22:06:14,12/3/2021,72.7,7.89,513,258
22:07:17,12/3/2021,72.7,7.89,483,258
22:08:17,12/3/2021,72.7,7.89,510,258
22:09:17,12/3/2021,72.8,7.9,570,258
22:10:20,12/3/2021,72.8,7.89,517,257
22:11:20,12/3/2021,72.8,7.89,443,257
22:12:20,12/3/2021,72.8,7.9,453,257
22:13:23,12/3/2021,72.8,7.89,507,257
22:14:26,12/3/2021,72.8,7.9,520,257
22:15:26,12/3/2021,72.8,7.87,0,257
22:16:26,12/3/2021,72.8,7.89,501,257
22:17:26,12/3/2021,72.8,7.9,484,257
22:18:29,12/3/2021,72.8,7.9,506,257
22:19:29,12/3/2021,72.8,7.9,497,258
22:20:32,12/3/2021,72.9,7.9,515,257
22:21:32,12/3/2021,72.9,7.9,518,257
22:22:32,12/3/2021,72.9,7.89,525,257
22:23:35,12/3/2021,72.9,7.9,493,257
22:24:38,12/3/2021,72.9,7.9,0,257
22:25:41,12/3/2021,72.9,7.9,0,258
22:26:44,12/3/2021,72.9,7.91,504,257
22:27:44,12/3/2021,72.9,7.9,514,258
22:28:47,12/3/2021,72.9,7.91,519,257
22:29:50,12/3/2021,73,7.91,528,257
22:30:50,12/3/2021,73,7.91,531,257
22:31:50,12/3/2021,73,7.91,576,257
22:32:50,12/3/2021,73,7.91,521,257
22:33:53,12/3/2021,73,7.91,526,257
22:34:53,12/3/2021,73,7.91,490,257
22:35:56,12/3/2021,73,7.91,596,257
22:36:56,12/3/2021,73,7.91,524,257
22:37:59,12/3/2021,73.1,7.91,404,257
22:39:02,12/3/2021,73.1,7.91,506,257
22:40:05,12/3/2021,73.1,7.91,503,257
22:41:05,12/3/2021,73.1,7.91,508,257
22:42:08,12/3/2021,73.1,7.92,546,257
22:43:08,12/3/2021,73.1,7.92,505,257
22:44:11,12/3/2021,73.1,7.92,494,257
22:45:11,12/3/2021,73.1,7.92,497,257
22:46:11,12/3/2021,73.1,7.92,494,257
22:47:11,12/3/2021,73.2,7.92,478,257
22:48:14,12/3/2021,73.2,7.92,506,257
22:49:17,12/3/2021,73.2,7.91,499,257
22:50:17,12/3/2021,73.2,7.91,499,256
22:51:20,12/3/2021,73.2,7.92,541,256
22:52:20,12/3/2021,73.2,7.92,511,256
22:53:20,12/3/2021,73.2,7.86,533,256
22:54:23,12/3/2021,73.2,7.92,529,256
22:55:23,12/3/2021,73.2,7.92,490,256
22:56:23,12/3/2021,73.2,7.92,501,256
22:57:26,12/3/2021,73.3,7.87,527,256
22:58:29,12/3/2021,73.3,7.86,532,256
