Time,Date,Ambient Temperature Temp. (¡F):,Rellative Humicity (%),Light (Irradiance) (W/m2),Carbon Dioxide (ppm),Vapor Pressure Deficit (kPa)
9:23:05,12/11/2021,74.1,79.3,0,424,0.6
9:24:05,12/11/2021,74.2,79.2,0,425,0.6
9:25:05,12/11/2021,74.3,78.4,0,424,0.63
9:26:05,12/11/2021,74.6,77.3,0,424,0.66
9:27:08,12/11/2021,74.8,76.3,0,423,0.7
9:28:08,12/11/2021,75,75.2,0,422,0.73
9:29:11,12/11/2021,75,74.6,0,422,0.75
9:30:11,12/11/2021,75.1,74.8,0,421,0.75
9:31:14,12/11/2021,75.1,75,0,421,0.74
9:32:14,12/11/2021,75.2,74.9,0,421,0.75
9:33:17,12/11/2021,75.2,74.6,0,421,0.76
9:34:17,12/11/2021,75.3,74.7,0,421,0.76
9:35:17,12/11/2021,75.3,74.3,0,421,0.77
9:36:20,12/11/2021,75.2,74.7,0,421,0.75
9:37:20,12/11/2021,75.2,74.6,0,422,0.76
9:38:23,12/11/2021,75.1,74.7,0,421,0.75
9:39:26,12/11/2021,75.1,75.1,0,421,0.74
9:40:26,12/11/2021,75.1,75.1,0,421,0.74
9:41:26,12/11/2021,75,75.6,0,421,0.72
9:42:26,12/11/2021,74.9,75.9,0,421,0.71
9:43:29,12/11/2021,74.9,75.8,0,420,0.71
9:44:29,12/11/2021,74.8,76,0,421,0.71
9:45:29,12/11/2021,74.8,75.9,0,421,0.71
9:46:29,12/11/2021,74.8,76,0,421,0.71
9:47:29,12/11/2021,74.9,75.9,0,421,0.71
9:48:29,12/11/2021,74.9,75.6,0,420,0.72
9:49:32,12/11/2021,74.8,75.8,0,420,0.71
9:50:32,12/11/2021,74.8,76,0,420,0.71
9:51:32,12/11/2021,74.6,76.3,0,420,0.69
9:52:32,12/11/2021,74.6,76.8,0,420,0.68
9:53:32,12/11/2021,74.5,76.8,0,420,0.68
9:54:32,12/11/2021,74.5,77.1,0,420,0.67
9:55:35,12/11/2021,74.7,77,0,421,0.67
9:56:38,12/11/2021,74.7,76.7,0,420,0.68
9:57:41,12/11/2021,74.7,76.2,0,420,0.7
9:58:41,12/11/2021,74.8,75.6,0,420,0.72
9:59:41,12/11/2021,74.8,75,0,420,0.74
10:00:41,12/11/2021,74.9,74.7,0,419,0.75
10:01:41,12/11/2021,74.9,74.5,0,418,0.75
10:02:44,12/11/2021,74.8,74.4,0,418,0.75
10:03:47,12/11/2021,74.8,74.5,0,418,0.75
10:04:47,12/11/2021,74.8,74.5,0,418,0.75
10:05:47,12/11/2021,74.8,74.2,0,419,0.76
10:06:47,12/11/2021,74.8,74.3,0,418,0.76
10:07:50,12/11/2021,74.9,74.4,0,419,0.76
10:08:50,12/11/2021,74.9,74.6,0,418,0.75
10:09:53,12/11/2021,74.9,73.9,0,418,0.77
10:10:56,12/11/2021,74.8,74.1,0,419,0.76
10:11:56,12/11/2021,74.9,74.3,0,419,0.76
10:12:59,12/11/2021,74.9,74.4,0,418,0.76
10:13:59,12/11/2021,74.9,74.7,0,418,0.75
10:14:59,12/11/2021,74.9,75,0,418,0.74
10:15:59,12/11/2021,75,75.3,0,418,0.73
10:17:02,12/11/2021,74.9,75.5,0,419,0.72
10:18:02,12/11/2021,74.9,75.8,0,419,0.71
10:19:05,12/11/2021,75.1,76,0,421,0.71
10:20:08,12/11/2021,75,76,0,419,0.71
10:21:08,12/11/2021,75,76.3,0,420,0.7
10:22:11,12/11/2021,74.9,76.6,0,420,0.69
10:23:14,12/11/2021,74.8,76.4,0,419,0.69
10:24:14,12/11/2021,75,74.6,0,419,0.75
10:25:17,12/11/2021,75.1,74.1,0,418,0.77
10:26:17,12/11/2021,75.1,73.9,0,418,0.78
10:27:20,12/11/2021,75.1,72.4,0,418,0.82
10:28:20,12/11/2021,75,72.8,0,418,0.81
10:29:23,12/11/2021,74.8,73.5,0,418,0.78
10:30:26,12/11/2021,74.6,73.8,0,418,0.77
10:31:26,12/11/2021,74.6,74.5,0,417,0.75
10:32:26,12/11/2021,74.7,74.2,0,416,0.76
10:33:26,12/11/2021,74.9,73.5,0,418,0.78
10:34:29,12/11/2021,75.2,72.2,0,418,0.83
10:35:29,12/11/2021,75.3,72.2,0,418,0.83
10:36:29,12/11/2021,75.2,72.5,0,418,0.82
10:37:32,12/11/2021,75.2,72.2,0,418,0.83
10:38:32,12/11/2021,75.3,71.8,0,418,0.84
10:39:35,12/11/2021,75.5,71.3,0,417,0.86
10:40:35,12/11/2021,75.6,71.7,0,418,0.86
10:41:35,12/11/2021,75.6,71.7,0,420,0.86
10:42:35,12/11/2021,75.6,71.9,0,418,0.85
10:43:38,12/11/2021,75.7,72.2,0,418,0.84
10:44:41,12/11/2021,75.6,72.9,0,419,0.82
10:45:41,12/11/2021,75.5,73.4,0,421,0.8
10:46:44,12/11/2021,75.4,74.6,0,422,0.76
10:47:44,12/11/2021,75.3,75.3,0,421,0.74
10:48:44,12/11/2021,75.1,75.8,0,421,0.72
10:49:47,12/11/2021,75,75.8,0,422,0.72
10:50:47,12/11/2021,75,75.9,0,421,0.71
10:51:50,12/11/2021,74.8,75.8,0,420,0.71
10:52:50,12/11/2021,74.7,76.3,0,422,0.7
10:53:53,12/11/2021,74.6,77.3,0,422,0.66
10:54:56,12/11/2021,74.5,77.7,0,422,0.65
10:55:59,12/11/2021,74.4,78.4,0,422,0.63
10:56:59,12/11/2021,74.3,78.8,0,424,0.61
10:57:59,12/11/2021,74.3,79.2,0,425,0.6
10:58:59,12/11/2021,74.2,79.2,0,424,0.6
10:59:59,12/11/2021,74.1,79.4,0,425,0.59
11:01:02,12/11/2021,74,79.4,0,426,0.59
11:02:02,12/11/2021,73.9,80,0,427,0.57
11:03:05,12/11/2021,73.7,80,0,427,0.57
11:04:05,12/11/2021,73.6,80.5,0,427,0.55
11:05:08,12/11/2021,73.4,80.7,0,427,0.54
11:06:08,12/11/2021,73.4,81.1,0,427,0.53
11:07:08,12/11/2021,73.4,81.3,0,428,0.53
11:08:11,12/11/2021,73.4,81.3,0,428,0.53
11:09:11,12/11/2021,73.4,81.4,0,427,0.52
11:10:11,12/11/2021,73.4,81.4,0,428,0.52
11:11:11,12/11/2021,73.3,81.6,0,428,0.52
11:12:11,12/11/2021,73.2,81.9,0,429,0.5
11:13:11,12/11/2021,73,81.8,0,428,0.5
11:14:14,12/11/2021,73,82.1,0,429,0.5
11:15:14,12/11/2021,73,81.9,0,429,0.5
11:16:14,12/11/2021,72.9,81.8,1,428,0.5
11:17:14,12/11/2021,72.7,82.4,0,428,0.48
11:18:14,12/11/2021,72.7,82.4,0,427,0.48
11:19:14,12/11/2021,72.7,82.3,0,427,0.49
11:20:17,12/11/2021,72.7,82.6,0,427,0.48
11:21:17,12/11/2021,72.7,82.3,0,427,0.49
11:22:17,12/11/2021,72.7,82.4,0,427,0.48
11:23:17,12/11/2021,72.6,82.3,0,426,0.48
11:24:17,12/11/2021,72.6,82.6,0,426,0.48
11:25:17,12/11/2021,72.6,82.8,0,425,0.47
11:26:20,12/11/2021,72.7,82.8,0,424,0.47
11:27:23,12/11/2021,72.6,82.8,0,423,0.47
11:28:23,12/11/2021,72.6,82.9,0,423,0.47
11:29:23,12/11/2021,72.6,82.7,0,424,0.47
11:30:26,12/11/2021,72.6,82.8,0,424,0.47
11:31:29,12/11/2021,72.5,83,1,425,0.46
11:32:29,12/11/2021,72.6,83.2,0,425,0.46
11:33:29,12/11/2021,72.6,83,0,424,0.46
11:34:29,12/11/2021,72.5,83,1,424,0.46
11:35:32,12/11/2021,72.5,83,0,424,0.46
11:36:35,12/11/2021,72.6,82.9,0,423,0.47
11:37:35,12/11/2021,72.8,82.5,0,423,0.48
11:38:38,12/11/2021,72.9,81.8,1,423,0.5
11:39:38,12/11/2021,73,81.6,0,423,0.51
11:40:38,12/11/2021,72.9,81.4,0,423,0.51
11:41:41,12/11/2021,73,81.7,0,423,0.51
11:42:41,12/11/2021,73.1,81.2,0,423,0.52
11:43:41,12/11/2021,73.1,81.2,0,423,0.52
11:44:41,12/11/2021,73.1,81.3,0,423,0.52
11:45:41,12/11/2021,73,80.8,0,423,0.53
11:46:41,12/11/2021,73.2,80.4,0,421,0.55
11:47:44,12/11/2021,73.2,80,0,421,0.56
11:48:44,12/11/2021,73.2,79.9,0,421,0.56
11:49:44,12/11/2021,73.2,79.9,0,421,0.56
11:50:44,12/11/2021,73.2,79.8,0,423,0.56
11:51:47,12/11/2021,73.3,79.7,0,423,0.57
11:52:47,12/11/2021,73.2,79.7,0,423,0.57
11:53:50,12/11/2021,73.2,79.4,0,421,0.57
11:54:53,12/11/2021,73.1,80,0,420,0.56
11:55:53,12/11/2021,73,78.2,0,421,0.6
11:56:56,12/11/2021,72.9,78.1,0,421,0.6
11:57:56,12/11/2021,73.1,77.4,0,421,0.63
11:58:56,12/11/2021,73.1,77.3,0,420,0.63
11:59:56,12/11/2021,73.1,77.7,0,421,0.62
12:00:59,12/11/2021,73.1,77.8,0,420,0.62
12:02:02,12/11/2021,73.1,77.8,0,422,0.62
12:03:05,12/11/2021,73,77.7,0,423,0.62
12:04:05,12/11/2021,73,77.7,0,424,0.62
12:05:05,12/11/2021,72.9,77.2,0,422,0.63
12:06:08,12/11/2021,72.9,77.4,0,424,0.62
12:07:11,12/11/2021,72.9,77.4,0,425,0.62
12:08:11,12/11/2021,72.8,77.4,0,426,0.62
12:09:14,12/11/2021,72.7,77.7,0,426,0.61
12:10:17,12/11/2021,72.5,78.1,0,426,0.6
12:11:17,12/11/2021,72.4,78.8,0,425,0.58
12:12:17,12/11/2021,72.3,78.8,0,424,0.57
12:13:17,12/11/2021,72.2,78.8,0,424,0.57
12:14:17,12/11/2021,72.1,78.8,0,423,0.57
12:15:17,12/11/2021,72,79.1,0,422,0.56
12:16:17,12/11/2021,72,79.7,0,423,0.54
12:17:20,12/11/2021,72.1,79.4,0,425,0.55
12:18:23,12/11/2021,72.3,78.5,0,425,0.58
12:19:23,12/11/2021,72.4,78,0,424,0.6
12:20:26,12/11/2021,72.4,78.2,0,423,0.59
12:21:26,12/11/2021,72.4,78.2,0,423,0.59
12:22:29,12/11/2021,72.3,78.1,0,424,0.59
12:23:32,12/11/2021,72.3,78.4,0,424,0.58
12:24:32,12/11/2021,72.2,78.6,0,424,0.58
12:25:32,12/11/2021,72.1,78.6,0,424,0.58
12:26:32,12/11/2021,72,78.5,0,424,0.58
12:27:35,12/11/2021,72,78,0,424,0.59
12:28:38,12/11/2021,71.9,78.3,0,424,0.58
12:29:38,12/11/2021,71.7,78.2,0,422,0.58
12:30:41,12/11/2021,71.7,78.1,0,421,0.58
12:31:41,12/11/2021,71.7,78.8,0,421,0.56
12:32:44,12/11/2021,71.6,79,0,421,0.56
12:33:44,12/11/2021,71.5,79,0,421,0.55
12:34:44,12/11/2021,71.4,79.3,0,421,0.54
12:35:47,12/11/2021,71.3,79.4,0,421,0.54
12:36:47,12/11/2021,71.4,79.9,0,423,0.53
12:37:50,12/11/2021,71.4,79.7,0,424,0.53
12:38:50,12/11/2021,71.2,80,0,423,0.52
12:39:50,12/11/2021,71.2,79.7,0,424,0.53
12:40:53,12/11/2021,71.3,79.7,0,424,0.53
12:41:56,12/11/2021,71.5,79.3,0,426,0.55
12:42:59,12/11/2021,71.6,79.1,1,426,0.55
12:43:59,12/11/2021,71.6,79.1,1,423,0.55
12:44:59,12/11/2021,71.4,79.3,0,422,0.54
12:45:59,12/11/2021,71.4,79.4,0,421,0.54
12:47:02,12/11/2021,71.3,79.8,0,421,0.53
12:48:02,12/11/2021,71.2,80,0,421,0.52
12:49:05,12/11/2021,71.2,80,0,422,0.52
12:50:08,12/11/2021,71.1,79.7,0,421,0.53
12:51:08,12/11/2021,71,79.3,1,421,0.54
12:52:11,12/11/2021,71.1,79.2,0,422,0.54
12:53:14,12/11/2021,71,79,0,420,0.54
12:54:14,12/11/2021,70.9,79.8,0,420,0.52
12:55:17,12/11/2021,71,79.8,1,419,0.52
12:56:20,12/11/2021,71.1,79.6,0,422,0.53
12:57:23,12/11/2021,71.1,79.8,0,422,0.52
12:58:26,12/11/2021,71.2,79.5,0,421,0.53
12:59:26,12/11/2021,71.4,79.3,0,422,0.54
13:00:26,12/11/2021,71.5,78.9,0,423,0.56
13:01:29,12/11/2021,71.5,79.4,0,423,0.54
13:02:29,12/11/2021,71.7,79,0,422,0.56
13:03:29,12/11/2021,71.6,79.1,0,421,0.55
13:04:29,12/11/2021,71.6,79.2,0,420,0.55
13:05:32,12/11/2021,71.6,79.3,0,421,0.55
13:06:32,12/11/2021,71.6,79.4,0,421,0.54
13:07:32,12/11/2021,71.6,79.2,0,421,0.55
13:08:32,12/11/2021,71.8,79.5,0,421,0.55
13:09:35,12/11/2021,71.8,79.3,0,421,0.55
13:10:35,12/11/2021,71.9,79,0,421,0.56
13:11:35,12/11/2021,72,78.9,0,423,0.57
13:12:35,12/11/2021,72,79.2,0,422,0.56
13:13:35,12/11/2021,72,79.3,0,421,0.55
13:14:35,12/11/2021,72.2,79.5,0,420,0.55
13:15:35,12/11/2021,72.1,79.8,0,420,0.54
13:16:35,12/11/2021,72,80.1,0,420,0.53
13:17:35,12/11/2021,71.9,79.6,0,422,0.54
13:18:35,12/11/2021,72,79.2,0,422,0.56
13:19:38,12/11/2021,71.8,79.5,0,421,0.55
13:20:38,12/11/2021,71.7,79.5,0,421,0.54
13:21:41,12/11/2021,71.6,79.1,0,421,0.55
13:22:41,12/11/2021,71.7,79.3,0,421,0.55
13:23:41,12/11/2021,71.7,79.2,0,422,0.55
13:24:44,12/11/2021,71.6,79.3,0,422,0.55
13:25:44,12/11/2021,71.4,79.5,0,422,0.54
13:26:47,12/11/2021,71.3,79.7,0,423,0.53
13:27:47,12/11/2021,71.4,80.3,0,423,0.52
13:28:47,12/11/2021,71.5,79.8,0,423,0.53
13:29:47,12/11/2021,71.4,79.5,0,424,0.54
13:30:50,12/11/2021,71.3,79.6,0,423,0.53
13:31:53,12/11/2021,71.3,79.7,0,423,0.53
13:32:53,12/11/2021,71.3,79.8,0,424,0.53
13:33:56,12/11/2021,71.2,79.8,0,425,0.53
13:34:56,12/11/2021,71.2,80.2,0,425,0.52
13:35:56,12/11/2021,71.3,79.9,0,424,0.53
13:36:56,12/11/2021,71.3,80,0,426,0.52
13:37:59,12/11/2021,71.1,80.2,0,425,0.51
13:39:02,12/11/2021,71.2,80.2,0,425,0.52
13:40:02,12/11/2021,71.3,80.2,0,425,0.52
13:41:05,12/11/2021,71.3,79.7,0,425,0.53
13:42:08,12/11/2021,71.3,79.4,0,423,0.54
13:43:11,12/11/2021,71.2,79.5,0,423,0.53
13:44:11,12/11/2021,71.3,79.3,0,422,0.54
13:45:11,12/11/2021,71.1,79.5,0,422,0.53
13:46:11,12/11/2021,71,79.4,0,421,0.53
13:47:11,12/11/2021,71,79.6,0,421,0.53
13:48:14,12/11/2021,71,79.7,0,423,0.53
13:49:14,12/11/2021,71.1,79.2,0,423,0.54
13:50:14,12/11/2021,71.2,79.9,0,423,0.52
13:51:14,12/11/2021,71,79.5,0,423,0.53
13:52:14,12/11/2021,70.9,80.4,0,422,0.51
13:53:14,12/11/2021,71,80.1,0,422,0.52
13:54:17,12/11/2021,71.1,80.4,0,420,0.51
13:55:20,12/11/2021,71.1,80.4,0,420,0.51
13:56:23,12/11/2021,71.1,80.6,0,420,0.5
13:57:23,12/11/2021,71.1,80.5,0,420,0.51
13:58:26,12/11/2021,71.1,80.5,0,420,0.51
13:59:26,12/11/2021,71.1,80.1,0,419,0.52
14:00:29,12/11/2021,71.1,80,0,418,0.52
14:01:29,12/11/2021,71,80.1,0,419,0.52
14:02:32,12/11/2021,70.9,80.7,0,419,0.5
14:03:35,12/11/2021,71,80.9,0,419,0.49
14:04:35,12/11/2021,71.2,80.1,0,420,0.52
14:05:35,12/11/2021,71.3,79.8,0,419,0.53
14:06:38,12/11/2021,71.4,80.1,0,419,0.52
14:07:41,12/11/2021,71.4,79.7,0,420,0.53
14:08:41,12/11/2021,71.5,79.7,0,420,0.53
14:09:44,12/11/2021,71.6,79.1,0,420,0.55
14:10:47,12/11/2021,71.6,78.4,0,420,0.57
14:11:47,12/11/2021,71.6,78.7,0,419,0.56
14:12:47,12/11/2021,71.6,79.5,0,419,0.54
14:13:50,12/11/2021,71.6,79.7,0,419,0.54
14:14:50,12/11/2021,71.6,79.7,0,418,0.54
14:15:50,12/11/2021,71.7,79.7,0,419,0.54
14:16:50,12/11/2021,71.7,79.2,0,420,0.55
14:17:50,12/11/2021,71.8,79.3,0,421,0.55
14:18:50,12/11/2021,72,79.4,0,421,0.55
14:19:53,12/11/2021,72.1,79.2,0,421,0.56
14:20:56,12/11/2021,72.2,79.2,0,421,0.56
14:21:59,12/11/2021,72.3,78.9,0,422,0.57
14:23:02,12/11/2021,72.5,78.2,0,421,0.59
14:24:02,12/11/2021,72.7,77.7,0,420,0.61
14:25:05,12/11/2021,72.8,77.5,0,420,0.62
14:26:05,12/11/2021,72.8,77.5,0,420,0.62
14:27:08,12/11/2021,72.8,77.6,0,420,0.62
14:28:11,12/11/2021,72.9,77.7,0,421,0.62
14:29:11,12/11/2021,72.8,77.8,0,421,0.61
14:30:11,12/11/2021,72.7,77.9,0,421,0.61
14:31:11,12/11/2021,72.8,77.7,0,421,0.61
14:32:14,12/11/2021,72.8,77.8,0,421,0.61
14:33:14,12/11/2021,72.8,77.9,0,421,0.61
14:34:17,12/11/2021,72.8,77.7,0,421,0.61
14:35:20,12/11/2021,73,77.8,0,421,0.62
14:36:23,12/11/2021,73.3,77.9,0,421,0.62
14:37:26,12/11/2021,73.4,78.2,0,421,0.61
14:38:29,12/11/2021,73.5,78,0,421,0.62
14:39:32,12/11/2021,73.7,77.9,0,420,0.63
14:40:32,12/11/2021,73.9,77.5,0,420,0.64
14:41:35,12/11/2021,73.9,77.4,0,420,0.65
14:42:35,12/11/2021,74.1,77.2,0,421,0.66
14:43:38,12/11/2021,74.1,77.1,0,420,0.66
14:44:38,12/11/2021,74.1,77.1,0,420,0.66
14:45:38,12/11/2021,74.1,76.9,0,417,0.66
14:46:41,12/11/2021,74.1,77.2,0,418,0.66
14:47:41,12/11/2021,74,77.5,0,417,0.64
14:48:44,12/11/2021,73.8,77.8,0,417,0.63
14:49:44,12/11/2021,73.7,78,0,418,0.62
14:50:44,12/11/2021,73.6,78.4,0,418,0.61
14:51:44,12/11/2021,73.5,78.4,0,418,0.61
14:52:44,12/11/2021,73.5,78.5,0,418,0.61
14:53:44,12/11/2021,73.7,78.1,0,418,0.62
14:54:47,12/11/2021,73.8,77.5,0,419,0.64
14:55:47,12/11/2021,74,76.8,0,418,0.66
14:56:50,12/11/2021,74.1,76.5,0,418,0.68
14:57:53,12/11/2021,74.1,76.7,0,417,0.67
14:58:56,12/11/2021,74.1,77.9,0,418,0.64
14:59:56,12/11/2021,74.1,78.4,0,418,0.62
15:00:56,12/11/2021,74,78.3,0,419,0.62
15:01:56,12/11/2021,74,78.3,0,419,0.62
15:02:56,12/11/2021,74,78,0,418,0.63
15:03:59,12/11/2021,73.9,78.1,0,419,0.63
15:04:59,12/11/2021,73.9,78.2,0,420,0.62
15:05:59,12/11/2021,73.9,78.4,0,419,0.62
15:06:59,12/11/2021,73.8,78.6,0,419,0.61
15:07:59,12/11/2021,73.8,79.1,0,418,0.59
15:08:59,12/11/2021,73.6,79.3,0,418,0.59
15:09:59,12/11/2021,73.5,79.5,0,419,0.58
15:10:59,12/11/2021,73.4,78.9,1,420,0.59
15:11:59,12/11/2021,73.2,79.3,0,419,0.58
15:12:59,12/11/2021,73.2,79.3,0,419,0.58
15:14:02,12/11/2021,73.2,79.3,0,419,0.58
15:15:05,12/11/2021,73.1,79.2,0,419,0.58
15:16:08,12/11/2021,73.2,79.4,0,419,0.57
15:17:08,12/11/2021,73.2,79.3,0,418,0.58
15:18:08,12/11/2021,73.5,78.4,0,416,0.61
15:19:11,12/11/2021,73.7,77.9,0,417,0.63
15:20:14,12/11/2021,73.8,77.6,0,415,0.64
15:21:14,12/11/2021,73.9,77.3,0,416,0.65
15:22:17,12/11/2021,74,77.4,0,416,0.65
15:23:17,12/11/2021,73.9,77.6,0,416,0.64
15:24:20,12/11/2021,73.8,78.2,0,416,0.62
15:25:20,12/11/2021,73.7,78.3,0,417,0.62
15:26:20,12/11/2021,73.6,78.4,0,417,0.61
15:27:23,12/11/2021,73.5,78.2,0,416,0.61
15:28:23,12/11/2021,73.5,78.8,0,416,0.6
15:29:26,12/11/2021,73.4,79.4,0,417,0.58
15:30:29,12/11/2021,73.4,79.3,0,417,0.58
15:31:29,12/11/2021,73.3,78.7,0,417,0.6
15:32:29,12/11/2021,73.2,78.9,0,417,0.59
15:33:32,12/11/2021,73.2,79.2,0,418,0.58
15:34:32,12/11/2021,73.1,79.1,0,418,0.58
15:35:32,12/11/2021,73.1,79.7,0,419,0.56
15:36:35,12/11/2021,73,79.7,0,420,0.56
15:37:35,12/11/2021,72.8,80.1,0,418,0.55
15:38:38,12/11/2021,72.8,80.5,0,419,0.54
15:39:41,12/11/2021,72.6,80.9,0,420,0.52
15:40:44,12/11/2021,72.5,81.4,0,420,0.51
15:41:44,12/11/2021,72.3,81.4,0,421,0.5
15:42:47,12/11/2021,72.1,81.8,0,421,0.49
15:43:47,12/11/2021,72.1,82,0,420,0.48
15:44:50,12/11/2021,72.1,81.7,0,421,0.49
15:45:50,12/11/2021,72.1,82,1,421,0.48
15:46:53,12/11/2021,72.1,81.7,0,420,0.49
15:47:53,12/11/2021,72.2,81.5,0,420,0.5
15:48:56,12/11/2021,72.3,81.2,0,419,0.51
15:49:56,12/11/2021,72.2,81.3,0,418,0.5
15:50:56,12/11/2021,72.1,81,0,418,0.51
15:51:59,12/11/2021,71.9,80.9,0,418,0.51
15:52:59,12/11/2021,72,81.3,0,417,0.5
15:54:02,12/11/2021,72,81.3,0,418,0.5
15:55:02,12/11/2021,71.8,81.4,0,417,0.5
15:56:02,12/11/2021,71.8,81.5,0,416,0.49
15:57:05,12/11/2021,71.7,81.6,0,417,0.49
15:58:05,12/11/2021,71.6,81.8,0,417,0.48
15:59:08,12/11/2021,71.6,81.8,0,416,0.48
16:00:11,12/11/2021,71.6,82.3,0,416,0.47
16:01:14,12/11/2021,71.5,82,0,417,0.47
16:02:14,12/11/2021,71.5,82.4,0,418,0.46
16:03:14,12/11/2021,71.4,82.5,0,420,0.46
16:04:17,12/11/2021,71.3,82.6,0,420,0.46
16:05:17,12/11/2021,71.2,82.6,0,420,0.45
16:06:17,12/11/2021,71.2,82.8,0,420,0.45
16:07:17,12/11/2021,71.2,82.5,0,420,0.46
16:08:17,12/11/2021,71.3,82.7,0,420,0.45
16:09:20,12/11/2021,71.4,82.6,0,420,0.46
16:10:23,12/11/2021,71.4,82.7,0,420,0.45
16:11:23,12/11/2021,71.4,82.2,0,420,0.47
16:12:23,12/11/2021,71.3,82.6,0,420,0.46
16:13:26,12/11/2021,71.3,82.1,0,420,0.47
16:14:26,12/11/2021,71.4,81.8,0,418,0.48
16:15:26,12/11/2021,71.5,81.6,0,416,0.48
16:16:26,12/11/2021,71.6,81,0,416,0.5
16:17:29,12/11/2021,71.7,81.3,0,417,0.5
16:18:29,12/11/2021,71.8,80.7,0,418,0.51
16:19:29,12/11/2021,71.7,81.1,0,418,0.5
16:20:29,12/11/2021,71.6,81.6,0,417,0.49
16:21:29,12/11/2021,71.5,82.1,0,417,0.47
16:22:32,12/11/2021,71.4,82.1,0,418,0.47
16:23:32,12/11/2021,71.4,82.3,0,417,0.46
16:24:35,12/11/2021,71.5,82.2,0,418,0.47
16:25:35,12/11/2021,71.6,82,0,418,0.48
16:26:38,12/11/2021,71.6,82.5,0,417,0.46
16:27:38,12/11/2021,71.6,82.5,0,418,0.46
16:28:38,12/11/2021,71.8,81.4,0,417,0.5
16:29:41,12/11/2021,71.9,81.3,0,418,0.5
16:30:41,12/11/2021,71.9,81,0,418,0.51
16:31:44,12/11/2021,72,81,0,417,0.51
16:32:44,12/11/2021,72,81.5,0,418,0.5
16:33:47,12/11/2021,72.1,81,0,418,0.51
16:34:47,12/11/2021,72.2,80.5,0,417,0.53
16:35:47,12/11/2021,72.3,80.2,0,417,0.54
16:36:50,12/11/2021,72.3,79.9,0,417,0.54
16:37:50,12/11/2021,72.2,80.5,0,417,0.53
16:38:53,12/11/2021,72.1,81,0,418,0.51
16:39:53,12/11/2021,72,80.4,0,417,0.53
16:40:56,12/11/2021,72.1,81.1,0,416,0.51
16:41:56,12/11/2021,72.2,80.7,0,417,0.52
16:42:56,12/11/2021,72.3,81.1,0,418,0.51
16:43:59,12/11/2021,72.2,80.9,0,418,0.52
16:44:59,12/11/2021,72.3,80.7,0,418,0.52
16:45:59,12/11/2021,72.4,80.5,0,420,0.53
16:46:59,12/11/2021,72.4,80.8,1,419,0.52
16:47:59,12/11/2021,72.4,80.7,0,417,0.52
16:48:59,12/11/2021,72.2,81.1,0,418,0.51
16:50:02,12/11/2021,72.3,81,1,419,0.51
16:51:05,12/11/2021,72.2,81,0,418,0.51
16:52:05,12/11/2021,72.3,81,0,419,0.51
16:53:05,12/11/2021,72.4,80.5,0,418,0.53
16:54:08,12/11/2021,72.5,80.2,0,416,0.54
16:55:08,12/11/2021,72.5,79.9,0,417,0.55
16:56:11,12/11/2021,72.6,79.9,0,418,0.55
16:57:11,12/11/2021,72.6,79.7,0,417,0.56
16:58:14,12/11/2021,72.4,80.2,0,417,0.54
16:59:14,12/11/2021,72.6,80.2,0,418,0.54
17:00:14,12/11/2021,72.7,80.2,1,417,0.54
17:01:17,12/11/2021,72.8,79.9,0,419,0.55
17:02:20,12/11/2021,72.8,80,0,417,0.55
17:03:23,12/11/2021,72.8,79.8,0,417,0.56
17:04:23,12/11/2021,72.8,79.8,0,417,0.56
17:05:23,12/11/2021,72.8,79.8,0,416,0.56
17:06:26,12/11/2021,72.9,79.7,0,415,0.56
17:07:26,12/11/2021,72.9,79.5,0,415,0.57
17:08:29,12/11/2021,72.9,79.5,0,416,0.57
17:09:32,12/11/2021,72.9,79.7,1,416,0.56
17:10:32,12/11/2021,72.9,79.2,0,416,0.57
17:11:32,12/11/2021,72.9,79.3,0,417,0.57
17:12:32,12/11/2021,72.9,79.1,0,417,0.58
17:13:32,12/11/2021,73,78.9,0,418,0.58
17:14:32,12/11/2021,73.2,78.4,0,418,0.6
17:15:35,12/11/2021,73.2,78.4,0,417,0.6
17:16:35,12/11/2021,73.2,78.3,0,417,0.61
17:17:35,12/11/2021,73.1,78.3,0,416,0.6
17:18:35,12/11/2021,73,78.3,0,416,0.6
17:19:35,12/11/2021,73.2,78.1,0,416,0.61
17:20:35,12/11/2021,73.1,78.5,0,415,0.6
17:21:38,12/11/2021,73,78.7,0,415,0.59
17:22:41,12/11/2021,72.8,79.4,1,416,0.57
17:23:44,12/11/2021,72.3,80.4,0,416,0.53
17:24:47,12/11/2021,72.2,79.5,0,417,0.55
17:25:47,12/11/2021,72.2,80.1,1,419,0.54
17:26:50,12/11/2021,72.1,80.1,1,420,0.54
17:27:50,12/11/2021,72.1,80.3,1,420,0.53
17:28:50,12/11/2021,71.9,80,1,421,0.53
17:29:53,12/11/2021,71.9,80.6,1,421,0.52
17:30:53,12/11/2021,71.8,80.6,1,423,0.52
17:31:56,12/11/2021,71.8,80.5,1,424,0.52
17:32:56,12/11/2021,71.7,81.4,1,424,0.49
17:33:59,12/11/2021,71.6,81.4,1,425,0.49
17:34:59,12/11/2021,71.6,81.2,1,424,0.5
17:35:59,12/11/2021,71.5,81.4,1,425,0.49
17:37:02,12/11/2021,71.4,81.1,1,424,0.5
17:38:02,12/11/2021,71.4,81.6,1,424,0.48
17:39:05,12/11/2021,71.3,81.5,1,423,0.48
